Line,Mag,x,y
T90080,56814.5321984527,605034.9,6868255.5
T90080,56813.4598808253,605072.3,6868255.5
T90080,56810.157563198,605108.2,6868254.5
T90080,56804.3752455706,605144.9,6868253.5
T90080,56796.5129279433,605180.8,6868253.5
T90080,56787.090610316,605217.4,6868253
T90080,56777.4882926886,605254.1,6868252
T90080,56769.3970282474,605290.8,6868251.5
T90080,56762.9257637992,605326.7,6868250.5
T90080,56757.644499358,605363.3,6868249.5
T90080,56754.5432349168,605400,6868249.5
T90080,56754.9119704686,605436.6,6868250
T90080,56758.6207060274,605472.6,6868249
T90080,56765.2203210574,605509.2,6868248.5
T90080,56771.9999360874,605545.1,6868248
T90080,56777.1795511104,605581.8,6868247.5
T90080,56783.0291661404,605617.7,6868247.5
T90080,56794.2487811703,605654.3,6868247
T90080,56813.7683961933,605691,6868247
T90080,56841.8787128934,605728.4,6868247.5
T90080,56873.9090295934,605764.3,6868247
T90080,56899.7693462935,605800.9,6868246.5
T90080,56909.2796629866,605836.9,6868247
T90080,56902.3599796866,605873.5,6868247
T90080,56887.4102963867,605909.4,6868248
T90080,56871.7512163532,605946.1,6868249
T90080,56858.6721363198,605982,6868249
T90080,56849.3830562864,606018.7,6868249
T90080,56843.913976253,606054.6,6868249.5
T90080,56841.6748962195,606091.2,6868249.5
T90080,56842.5658161861,606126.4,6868250.5
T90080,56846.5873616383,606162.3,6868251.5
T90080,56853.7089070904,606198.2,6868252
T90080,56863.8904525355,606234.9,6868253
T90080,56879.1519979877,606270.8,6868253
T90080,56901.5035434398,606306.8,6868253
T90080,56928.6250888919,606342.7,6868254
T90080,56952.397386564,606378.6,6868255
T90080,56968.0796842361,606414.5,6868255
T90080,56980.4319819081,606451.2,6868255.5
T90080,56994.7842795732,606487.1,6868256
T90080,57006.8965772453,606522.2,6868256.5
T90080,57007.6288749173,606558.2,6868257
T90080,56996.392064857,606594.1,6868257.5
T90080,56978.6852547896,606630,6868257.5
T90080,56962.4184447292,606665.9,6868258
T90080,56952.5116346619,606701.1,6868258.5
T90080,56945.9348246015,606737,6868259
T90080,56935.5480145341,606772.9,6868259.5
T90080,56922.1721785068,606809.6,6868260
T90080,56909.1563424794,606845.5,6868259.5
T90080,56898.0405064521,606881.4,6868259
T90080,56890.7146704247,606917.3,6868259
T90080,56888.0988343974,606953.2,6868258.5
T90080,56890.64299837,606988.4,6868257.5
T90080,56899.5881417332,607024.2,6868256.5
T90080,56915.4532850963,607060.1,6868256
T90080,56934.4184284664,607096.1,6868255
T90080,56951.5235718225,607131.9,6868254.5
T90080,56968.2087151926,607167.9,6868254.5
T90080,56985.0838585487,607203,6868253.5
T90080,56996.6599178932,607238.2,6868252.5
T90080,57002.9959772516,607274.1,6868252.5
T90080,57008.6920365961,607310,6868252
T90080,57011.8080959406,607345.2,6868252
T90080,57010.6341552851,607380.3,6868252.5
T90080,57006.6402146296,607416.2,6868252
T90080,56996.0370172533,607452.1,6868251.5
T90080,56983.1038198909,607487.3,6868252
T90080,56979.3106225286,607522.5,6868252
T90080,56986.7674251523,607558.4,6868251.5
T90080,56998.40422779,607594.2,6868250.5
T90080,57007.6810304137,607629.4,6868250
T90080,57014.4583581497,607664.6,6868250
T90080,57016.7256858857,607700.5,6868250
T90080,57010.0730136217,607736.4,6868250
T90080,56997.9003413576,607772.3,6868250.5
T90080,56986.4276690936,607808.2,6868251
T90080,56977.4649968435,607844.2,6868250.5
T90080,56972.1926078739,607879.3,6868250
T90080,56971.2102189042,607914.5,6868250
T90080,56973.7378299625,607950.4,6868250.5
T90080,56980.0354409928,607985.6,6868251
T90080,56987.7830520231,608020.8,6868251
T90080,56993.2906630814,608055.9,6868251
T90080,56996.7583418096,608091.1,6868251.5
T90080,57000.7460205378,608127,6868251.5
T90080,57010.0236992939,608162.9,6868252
T90080,57022.891378022,608198.1,6868252.5
T90080,57028.2990567502,608232.4,6868252.5
T90080,57022.3667355063,608267.6,6868253
T90080,57012.1241843189,608303.6,6868254
T90080,57004.0916331594,608338.8,6868255
T90080,57001.5190819999,608373.9,6868255.5
T90080,57007.1365308404,608409.1,6868255
T90080,57017.4539796809,608443.4,6868255
T90080,57028.6614285214,608478.6,6868254.5
T90080,57041.608026934,608513.1,6868254.5
T90080,57052.2246253746,608548.2,6868254.5
T90080,57058.6312238151,608582.6,6868254.5
T90080,57063.1878222277,608617.8,6868255
T90080,57069.4644206683,608652.2,6868255
T90080,57076.9510191088,608686.6,6868256
T90080,57082.4957324035,608721.1,6868257
T90080,57086.3904456981,608756.2,6868256.5
T90080,57088.0751589928,608790.6,6868256
T90080,57088.3398722874,608825.8,6868256
T90080,57090.0445855821,608860.2,6868255.5
T90080,57091.7192988767,608895.4,6868255.5
T90080,57091.5107041415,608929.8,6868256
T90080,57088.4121094063,608964.9,6868255.5
T90080,57082.5035146711,608999.4,6868255.5
T90080,57073.6849199359,609034.5,6868255
T90080,57064.7763252007,609068.9,6868254.5
T90080,57058.6577304655,609104.1,6868255
T90080,57053.3340386112,609138.5,6868255
T90080,57045.2403467289,609174.4,6868255.5
T90080,57033.1766548466,609210.3,6868255.5
T90080,57018.9929629644,609245.5,6868255.5
T90080,57002.56927111,609280.6,6868255
T90080,56985.6155792278,609316.6,6868255
T90080,56971.1347587883,609352.5,6868255.5
T90080,56959.5139383209,609388.4,6868255
T90080,56948.8431178814,609424.3,6868255
T90080,56938.2222974419,609460.2,6868255
T90080,56929.3814769745,609495.4,6868255
T90080,56924.0406565351,609531.2,6868255
T90080,56921.6206761283,609567.2,6868255.5
T90080,56920.3506957495,609603.1,6868256
T90080,56919.4907153427,609639,6868256
T90080,56918.9107349639,609674.2,6868257
T90080,56918.7107545711,609710.1,6868257.5
T90080,56919.7107741783,609746,6868258
T90080,56921.5698675835,609781.9,6868258
T90080,56923.5589609888,609817.9,6868258
T90080,56925.2980544011,609853.8,6868258.5
T90080,56925.7871478133,609888.9,6868258.5
T90080,56925.2962412221,609924.1,6868259
T90080,56924.9853346299,609960,6868258.5
T90080,56925.0521707076,609995.9,6868258.5
T90080,56925.2390067843,610031.1,6868258
T90080,56925.5958428576,610066.2,6868257.5
T90080,56926.1926789449,610102.1,6868257.5
T90080,56926.9595150181,610138.1,6868257
T90080,56927.0163511054,610173.9,6868256.5
T90080,56925.4301206717,610209.9,6868256.5
T90080,56922.3438902101,610245.8,6868256
T90080,56919.1176597765,610280.9,6868255.5
T90080,56917.0314293149,610316.8,6868255.5
T90080,56916.7051989091,610352.8,6868255
T90080,56918.2189684475,610388.6,6868254.5
T90080,56919.9294093629,610424.6,6868254.5
T90080,56919.5698502783,610460.5,6868254.5
T90080,56918.0402911378,610497.1,6868254.5
T90080,56917.7807320531,610533.1,6868255
T90080,56919.5111729126,610569.7,6868255
T90080,56921.8216138839,610604.9,6868255.5
T90080,56923.9290516176,610640.8,6868255.5
T90080,56926.3664893513,610676.7,6868256
T90080,56929.8439271967,610713.4,6868256
T90080,56933.8313649304,610749.2,6868255.5
T90080,56937.1188027759,610785.9,6868255.5
T90080,56939.0862405096,610821.9,6868255.5
T90080,56939.4715461649,610858.5,6868256
T90080,56937.5468517084,610895.2,6868255.5
T90080,56932.7921572519,610932.6,6868255
T90080,56925.7574629072,610968.5,6868255.5
T90080,56917.6727684508,611005.1,6868255.5
T90080,56909.1880739943,611041.8,6868255.5
T90080,56900.7727144042,611078.4,6868256
T90080,56893.1673545907,611114.4,6868255.5
T90080,56887.3419947771,611151,6868255
T90080,56883.9566349635,611187.7,6868255.5
T90080,56883.6212753734,611224.4,6868255.5
T90080,56886.4059155599,611261,6868255.5
T90080,56891.9919894412,611298.4,6868255
T90080,56899.3980635461,611335.1,6868255.5
T90080,56905.6841374275,611371.8,6868255.5
T90080,56909.7102115324,611408.4,6868255.5
T90080,56912.0962854138,611445.1,6868256
T90080,56913.4623595187,611482.5,6868256.5
T90080,56914.7025184586,611519.9,6868257.5
T90080,56916.7526776221,611556.6,6868257.5
T90080,56919.3828365621,611593.2,6868257.5
T90080,56920.712995502,611630.6,6868258
T90080,56920.073154442,611668.1,6868258
T90080,56917.3233138289,611704.7,6868257.5
T90080,56914.1706484028,611741.4,6868257.5
T90080,56910.2079834237,611778.8,6868257
T90080,56904.0653179975,611816.2,6868256.5
T90080,56896.9526530184,611853.6,6868256
T90080,56890.0899875923,611890.9,6868255
T90080,56883.5673221662,611928.4,6868253.5
T90080,56876.5061734207,611965.8,6868252
T90080,56868.8688159301,612003.1,6868251
T90080,56861.6255669196,612040.6,6868250
T90080,56855.9466215135,612078.7,6868249
T90090,56768.1284560524,582836,6865746.5
T90090,56775.0425488193,582871.2,6865747
T90090,56781.6466413627,582905.6,6865747
T90090,56787.8107341296,582940.8,6865747.5
T90090,56793.5048268965,582975.1,6865748
T90090,56798.7289195517,583010.3,6865749.5
T90090,56803.1130122068,583045.4,6865751
T90090,56806.8960859578,583079.9,6865751.5
T90090,56810.209159597,583114.2,6865752.5
T90090,56813.3522332362,583149.4,6865752.5
T90090,56816.2553069872,583183.8,6865753
T90090,56818.8883806265,583218.2,6865752.5
T90090,56821.1914542657,583252.6,6865752.5
T90090,56823.282071225,583287.8,6865753
T90090,56825.3426881843,583322.2,6865753
T90090,56827.0333050318,583357.4,6865753
T90090,56828.0539219911,583391.8,6865753
T90090,56828.1545388386,583427.7,6865754
T90090,56827.4251557979,583462.8,6865755
T90090,56826.2318910979,583497.2,6865754.5
T90090,56825.0386264537,583530.9,6865753.5
T90090,56823.8653617536,583566.1,6865754
T90090,56822.8820971094,583600.4,6865754.5
T90090,56822.1588324093,583635.6,6865755.5
T90090,56821.6555677651,583670,6865756
T90090,56821.3370062611,583705.2,6865756.5
T90090,56820.958444757,583739.6,6865757
T90090,56820.5098832529,583774.8,6865757
T90090,56820.1913217488,583809.9,6865757
T90090,56819.7827602448,583845,6865757
T90090,56819.2841987407,583879.4,6865757
T90090,56818.3891052334,583913.8,6865757.5
T90090,56817.1540117122,583947.5,6865757.5
T90090,56815.958918191,583982.6,6865757
T90090,56814.8638246768,584017.1,6865757
T90090,56813.9587311555,584052.2,6865757.5
T90090,56813.2436376378,584086.6,6865757.5
T90090,56812.8210909178,584121.8,6865757.5
T90090,56812.7785442013,584156.9,6865757
T90090,56813.0559974848,584192.1,6865756
T90090,56813.7734507613,584226.4,6865755.5
T90090,56814.6509040378,584261.6,6865754.5
T90090,56815.6983573283,584296,6865753.5
T90090,56816.9377642711,584331.1,6865753.5
T90090,56818.737171214,584365.6,6865753
T90090,56820.9765781568,584399.9,6865751.5
T90090,56823.4759850996,584433.6,6865750.5
T90090,56825.9453920425,584468.8,6865750
T90090,56828.2947989853,584503.1,6865749
T90090,56830.6959320956,584539.1,6865748
T90090,56833.0970652059,584574.2,6865747.5
T90090,56835.2081983442,584609.3,6865747
T90090,56836.6593314546,584643.8,6865747
T90090,56837.0304645649,584678.9,6865746.5
T90090,56836.1815977311,584713.3,6865746.5
T90090,56834.314567203,584748.4,6865747
T90090,56831.5575367308,584784.4,6865747.5
T90090,56828.0405062586,584819.5,6865747.5
T90090,56824.1334757864,584854.7,6865747.5
T90090,56820.2564453142,584889.1,6865746.5
T90090,56816.789414842,584923.4,6865746.5
T90090,56813.9346624577,584959.4,6865747
T90090,56811.7999101293,584994.5,6865747.5
T90090,56810.4751577449,585029.7,6865747
T90090,56809.8704053606,585064.1,6865746
T90090,56810.2656529763,585100,6865746.5
T90090,56811.230900592,585135.1,6865747
T90090,56812.6491395955,585170.2,6865747
T90090,56814.0573785432,585204.7,6865747.5
T90090,56814.8956174908,585239.8,6865748
T90090,56814.8138564385,585275,6865748
T90090,56813.6220953861,585310.1,6865748.5
T90090,56811.5103343896,585345.3,6865748.5
T90090,56809.2024866786,585380.4,6865749
T90090,56807.2646389675,585415.6,6865749
T90090,56806.1467912565,585450.8,6865749.5
T90090,56805.7289435455,585485.9,6865750
T90090,56805.5110958344,585521.1,6865751
T90090,56805.3032481234,585557,6865752
T90090,56804.5803647884,585592.9,6865753.5
T90090,56803.1074815094,585628.1,6865754.5
T90090,56800.6245981744,585663.2,6865754
T90090,56797.1917148954,585698.4,6865754
T90090,56792.9988316163,585734.2,6865755
T90090,56788.5959482813,585769.4,6865755.5
T90090,56784.3490849394,585804.6,6865756.5
T90090,56780.2822215695,585840.5,6865757.5
T90090,56776.2753581996,585876.4,6865758
T90090,56772.6184948296,585911.6,6865759
T90090,56769.3316314877,585946.7,6865759
T90090,56766.9647681178,585982.6,6865759.5
T90090,56765.9049552679,586018.5,6865760.5
T90090,56765.8851423901,586053.7,6865761.5
T90090,56767.0953295402,586088.8,6865762
T90090,56769.1655166903,586124.8,6865763
T90090,56771.5657038404,586160.6,6865763.5
T90090,56773.9458909906,586196.6,6865763.5
T90090,56776.2642394864,586231.7,6865764
T90090,56778.7925879683,586267.6,6865764
T90090,56781.8909364641,586303.5,6865764.5
T90090,56785.75928496,586339.4,6865764.5
T90090,56790.3176334558,586375.3,6865764.5
T90090,56795.4359819377,586411.9,6865764
T90090,56800.9436614738,586447.9,6865764
T90090,56806.411340996,586483.8,6865763.5
T90090,56811.4790205182,586519.7,6865764
T90090,56815.6267000404,586556.3,6865764
T90090,56818.1043795661,586592.2,6865762.5
T90090,56818.4920590908,586627.3,6865761.5
T90090,56816.9902611784,586663.2,6865760.5
T90090,56813.9084632651,586699.1,6865759.5
T90090,56809.7166653536,586735,6865758.5
T90090,56805.0248674385,586770.9,6865758
T90090,56800.2030695304,586806.8,6865757.5
T90090,56795.5812716224,586842.7,6865757.5
T90090,56791.181333938,586877.9,6865757
T90090,56787.2413962676,586913.8,6865757
T90090,56783.8114585973,586949.7,6865756
T90090,56780.8715209269,586985.6,6865755
T90090,56778.4915832565,587021.4,6865754
T90090,56776.6816455721,587056.6,6865752.5
T90090,56774.5349105012,587091.8,6865751.5
T90090,56771.9881754582,587127.6,6865751
T90090,56769.3514403873,587163.5,6865750
T90090,56767.3547053164,587198.7,6865749.5
T90090,56766.7579702455,587234.6,6865749
T90090,56768.2712351746,587270.5,6865749
T90090,56772.4188703442,587305.6,6865749
T90090,56778.6865055138,587340.8,6865749.5
T90090,56786.1241406833,587376.7,6865750
T90090,56793.9217758809,587412.6,6865750.5
T90090,56801.6694110504,587447.8,6865751
T90090,56809.10704622,587482.9,6865751.5
T90090,56816.3899998469,587518.1,6865751.5
T90090,56823.6629535017,587553.9,6865751.5
T90090,56830.5759071564,587589.9,6865752.5
T90090,56836.3688608112,587625.8,6865753
T90090,56840.3718144381,587661.7,6865753.5
T90090,56842.9447680929,587696.8,6865753.5
T90090,56844.7336704681,587732,6865752.5
T90090,56846.3525728434,587767.1,6865752
T90090,56847.9214752187,587802.2,6865751.5
T90090,56849.360377594,587838.2,6865751.5
T90090,56850.3292799693,587874.1,6865752
T90090,56850.3081823445,587910,6865752
T90090,56849.1732071692,587945.9,6865751.5
T90090,56847.0482319939,587981,6865751.5
T90090,56843.8132568186,588016.9,6865752
T90090,56839.5982816713,588052.8,6865752.5
T90090,56834.443306496,588088.8,6865754
T90090,56828.2583313207,588124.6,6865754.5
T90090,56821.3590788897,588160.6,6865754
T90090,56814.3898264868,588196.4,6865753
T90090,56807.3505740559,588231.6,6865753.5
T90090,56800.751321625,588266.8,6865754
T90090,56794.862069222,588302.6,6865754
T90090,56790.4428167911,588337.8,6865754
T90090,56788.2483728065,588372.9,6865754.5
T90090,56788.803928822,588408.1,6865755
T90090,56791.6694848096,588443.2,6865756
T90090,56795.865040825,588478.4,6865756.5
T90090,56800.0105968126,588513.6,6865755
T90090,56803.5961528281,588548.8,6865754
T90090,56807.0552255548,588583.9,6865754
T90090,56810.4442982537,588619,6865754.5
T90090,56813.3833709804,588654.2,6865755
T90090,56815.4424437072,588688.6,6865755
T90090,56817.09151642,588723.8,6865754.5
T90090,56819.4005891328,588758.9,6865754.5
T90090,56822.481625516,588794.8,6865755.5
T90090,56824.8026618992,588829.9,6865756
T90090,56824.8636982893,588865.1,6865755
T90090,56822.9247346725,588899.5,6865754.5
T90090,56819.9057710557,588934.7,6865754
T90090,56816.1268074388,588969.1,6865754
T90090,56811.5781237479,589004.2,6865754.5
T90090,56806.529440056,589038.6,6865754.5
T90090,56801.0307563642,589073.8,6865755.5
T90090,56795.5020726715,589108.9,6865756
T90090,56790.0033889788,589143.3,6865754.5
T90090,56784.8247052896,589177.8,6865753.5
T90090,56779.7146899046,589212.9,6865753
T90090,56774.5646745266,589248,6865753
T90090,56770.1346591345,589283.2,6865752
T90090,56766.6346437565,589318.3,6865751.5
T90090,56763.3446283645,589353.5,6865752.5
T90090,56759.7346129865,589388.6,6865752.5
T90090,56756.1320398986,589423.1,6865751.5
T90090,56752.8494668247,589457.4,6865750
T90090,56750.5968937369,589492.6,6865750
T90090,56749.134320649,589527,6865749.5
T90090,56747.4417475612,589562.1,6865749.5
T90090,56744.8791744733,589596.6,6865749.5
T90090,56740.5733373885,589631.7,6865750
T90090,56734.9475003317,589666.1,6865750.5
T90090,56730.4316632469,589700.5,6865750
T90090,56728.3758261622,589734.2,6865749
T90090,56728.1199890774,589769.3,6865749.5
T90090,56727.9241519926,589804.5,6865750
T90090,56726.8748293773,589838.9,6865750.5
T90090,56726.0655067619,589872.6,6865750.5
T90090,56726.3961841465,589906.9,6865750
T90090,56727.6068615311,589941.4,6865750
T90090,56729.4275388878,589975.8,6865749.5
T90090,56731.9082162724,590010.1,6865749.5
T90090,56735.4655793407,590044.6,6865749
T90090,56740.322942437,590078.9,6865748.5
T90090,56746.2003055333,590113.4,6865748
T90090,56752.3776685737,590147,6865747
T90090,56758.10503167,590181.4,6865747
T90090,56763.0823947104,590215.8,6865747
T90090,56767.1168294491,590251,6865748
T90090,56770.1912641878,590285.4,6865748.5
T90090,56772.2556989265,590319.8,6865748
T90090,56773.4101336653,590354.2,6865748
T90090,56774.0245683481,590387.9,6865747.5
T90090,56774.4090030868,590421.5,6865748
T90090,56774.6709001764,590455.9,6865749
T90090,56774.9827972101,590490.3,6865750
T90090,56775.1146942997,590524.8,6865750.5
T90090,56774.5365913334,590559.1,6865750.5
T90090,56773.4284883671,590592.8,6865750.5
T90090,56772.0203854567,590626.4,6865750.5
T90090,56771.1000065802,590660.9,6865750.5
T90090,56770.8596276478,590694.5,6865750.5
T90090,56771.1692487712,590728.2,6865751
T90090,56771.1488698947,590761.8,6865751.5
T90090,56770.3984910182,590796.2,6865752.5
T90090,56768.8181121417,590829.9,6865753
T90090,56766.375631922,590864.3,6865753.5
T90090,56763.5531517583,590898,6865754
T90090,56760.9506715945,590932.4,6865755
T90090,56758.9881913749,590966.1,6865755.5
T90090,56758.6757112111,590999.8,6865756
T90090,56761.2632309915,591033.4,6865756
T90090,56766.9688636701,591068.6,6865757
T90090,56773.1844962929,591102.9,6865757.5
T90090,56777.3701289157,591135.9,6865756.5
T90090,56780.4757615385,591169.5,6865756
